Código UTA 2020;Código UTA 2010
660070028000484;660070028000484
660070028000017;660070028000017
660070028000464;660070028000464
660070028000473;660070028000473
660070028000150;660070028000150
660070028000242;660070028000242
660070028000500;660070028000500
660070028000507;660070028000507
660070028000233;660070028000233
660070028000284;660070028000284
660070028000123;660070028000123
660070028030000;660070028030000
660070028000445;660070028000445
660070028000076;660070028000076
660070028000114;660070028000114
660070028000236;660070028000236
660070028000454;660070028000454
660070028000465;660070028000465
660070028000282;660070028000282
660070028000463;660070028000463
660070028000472;660070028000472
660070028000494;660070028000494
660070028000020;660070028000020
660070028000457;660070028000457
660070028050000;660070028050000
660070028000456;660070028000456
660070028000134;660070028000134
660070028000383;660070028000383
660070028000085;660070028000085
660070028000491;660070028000491
660070028000143;660070028000143
660070028000279;660070028000279
660070028000405;660070028000405
660070028000095;660070028000095
660070028140000;660070028140000
660070028000087;660070028000087
660070028000418;660070028000418
660070028020000;660070028020000
660070028000455;660070028000455
660070028000322;660070028000322
660070028000397;660070028000397
660070028000031;660070028000031
660070028000503;660070028000503
660070028000259;660070028000259
660070028000469;660070028000469
660070028000401;660070028000401
660070028000081;660070028000081
660070028000537;660070028000537
660070028000525;660070028000525
660070028000167;660070028000167
660070028000510;660070028000510
660070028000271;660070028000271
660070028000019;660070028000019
660070028000346;660070028000346
660070028000050;660070028000050
660070028000337;660070028000337
660070028000301;660070028000301
660070028090000;660070028090000
660070028000398;660070028000398
660070028000022;660070028000022
660070028000228;660070028000228
660070028000235;660070028000235
660070028000481;660070028000481
660070028000509;660070028000509
660070028000121;660070028000121
660070028000444;660070028000444
660070028000053;660070028000053
660070028000145;660070028000145
660070028000446;660070028000446
660070028000486;660070028000486
660070028000090;660070028000090
660070028000459;660070028000459
660070028000310;660070028000310
660070028000117;660070028000117
660070028000429;660070028000429
660070028000270;660070028000270
660070028000363;660070028000363
380630196100000;380630196100000
380630196050000;380630196050000
380630196070000;380630196070000
380630196120000;380630196120000
380630196160000;380630196160000
820632994000010;820632994000010
820632994090000;820632994090000
820632994000001;820632994000001
140630560150000;140630560150000
300980427000032;300980427000032
300980427040000;300980427040000
300980427000004;300980427000004
300980427000117;300980427000117
300980427000037;300980427000037
300980427000045;300980427000045
620215049110000;620215049110000
421400357005000;421400357005000
421400357000005;421400357000005
421400357020000;421400357020000
141681533110000;141681533110000
340490000000004;340490000000004
340490000000068;340490000000068
340490000000012;340490000000012
340490000000018;340490000000018
340490000000110;340490000000110
340490000000038;340490000000038
340490000000025;340490000000025
340490000000078;340490000000078
340490000000015;340490000000015
340490000000102;340490000000102
340490000000105;340490000000105
340490000000086;340490000000086
340490000000080;340490000000080
340490000000114;340490000000114
340490000000077;340490000000077
340490000000037;340490000000037
340490000000064;340490000000064
340490000000061;340490000000061
340490000000087;340490000000087
340490000000026;340490000000026
340490000000024;340490000000024
340490000000022;340490000000022
340490000000074;340490000000074
340490000000007;340490000000007
340490000000066;340490000000066
340490000000083;340490000000083
340490000000013;340490000000013
340490000000023;340490000000023
340490000000099;340490000000099
340490000000021;340490000000021
340490000000085;340490000000085
340490000000039;340490000000039
340490000000058;340490000000058
340490000000097;340490000000097
340490000000108;340490000000108
340490000000092;340490000000092
340490000000115;340490000000115
340490000000076;340490000000076
300569365050000;300569365050000
380140077120000;380140077120000
380140077000042;380140077000042
380140077000012;380140077000012
380140077000013;380140077000013
380140077000030;380140077000030
380140077090000;380140077090000
380140077000006;380140077000006
380140077030000;380140077030000
380140077000027;380140077000027
380140077000003;380140077000003
660070021000183;660070021000183
660070021000075;660070021000075
660070021080000;660070021080000
660070021000317;660070021000317
660070021000288;660070021000288
660070021000289;660070021000289
660070021000013;660070021000013
660070021110000;660070021110000
660070021000247;660070021000247
660070021000116;660070021000116
660070021000120;660070021000120
660070021000043;660070021000043
660070021000069;660070021000069
660070021000374;660070021000374
660070021000002;660070021000002
660070021000370;660070021000370
660070021000093;660070021000093
300779555040000;300779555040000
300779555000022;300779555000022
940140014020000;940140014020000
740070021000083;740070021000083
740070021000092;740070021000092
740070021000086;740070021000086
740070021050000;740070021050000
820072014050000;820072014050000
820072014000009;820072014000009
300880000000005;300880000000005
300880000000011;300880000000011
300880000000002;300880000000002
900988581000187;900988581000187
900988581000232;900988581000232
900988581000082;900988581000082
900988581000127;900988581000127
900988581000144;900988581000144
900988581000113;900988581000113
900988581000202;900988581000202
900988581000236;900988581000236
900988581000170;900988581000170
900988581030000;900988581030000
820492854190000;820492854190000
660560147000110;660560147000110
660560147000256;660560147000256
660560147110002;660560147110002
660560147000226;660560147000226
660560147140002;660560147140002
660560147070000;660560147070000
660560147110000;660560147110000
660560147020000;660560147020000
660560147000318;660560147000318
066480648000001;066480648000001
066480648010002;066480648010002
066480648010001;066480648010001
421335098030000;421335098030000
900568343000048;900568343000048
900568343000213;900568343000213
900568343000184;900568343000184
900568343000167;900568343000167
900568343000162;900568343000162
