Nombre;Latitud;Longitud
RINCON LUCAS SUD;-31,6520732;-59,10623363
VISTA ALEGRE NORTE;-38,72771231;-68,17214389
VISTA ALEGRE SUR;-38,77155373;-68,13691872
BARRIO RUCA LUHE;-38,75439071;-68,18033997
MUYO;-27,37255;-65,67885
ALPACHIRI;-27,33646445;-65,75607064
LAS LENGUAS;-27,32892418;-65,92353821
EL MOLINO;-27,33829;-65,6892568
COCHUNA;-27,31827736;-65,91885376
LA CALERA;-27,3516953;-65,707406
LAS PAVAS;-27,2533226;-65,889328
POSTA CAMBIO ZALAZAR;-24,21158486;-60,19866697
PASO FLORES;-40,60208555;-70,69654246
EL SOMBRERO;-27,70354409;-58,76860606
LA MARTA;-29,59848998;-59,28175475
SAN GREGORIO;-29,5080239;-59,3903817
SAN ISIDRO;-29,4985488;-59,3165807
PASO SAN JUAN;-29,6438333;-59,3453214
PASO LOS ANGELES;-29,70562967;-59,29345145
ISLA TALAR;-29,7441129;-59,5974119
LA CUCUCHA;-29,548913;-59,368162
BUENA ESPERANZA;-29,7031516;-59,3843856
STELLA MARIS;-29,5282997;-59,4387122
SAN MARTIN;-29,5942151;-59,3481365
EL QUEBRACHO;-29,6034037;-59,4124626
ESTANCIA SANTA RITA;-29,7209276;-59,43030157
CAMPO MORATO;-29,7044818;-59,3492784
SAN ANTONIO;-29,6085849;-59,4568672
RINCON DEL PAGO;-29,67011765;-59,16321189
INVERNADA;-29,75300477;-59,29881732
PAGO DE LOS DESEOS;-28,20432119;-58,46629763
COLONIA 3 DE ABRIL;-28,38088485;-58,94809628
EL ESPINILLO;-25,41766986;-60,4139677
AGUAS BLANCAS;-22,72456119;-64,34631922
COLONIA TERESA;-30,2584345;-59,9707229
CUBANEA;-40,63358307;-63,50950623
CHIPAUQUIL;-40,96049121;-66,64218759
PILO LIL;-39,60386091;-70,93499153
GUAÑACOS;-37,2692894;-70,7661301
LOS CHAÑARITOS;-31,40213775;-63,33210304
DOÑA LUISA;-27,7;-64,7333
SABAGASTA;-28,62806671;-63,49391107
NUEVA POMPEYA;-24,93344188;-61,48469984
ALDEA APELEG;-44,70525211;-70,84600101
CAMPO PIAGGIO;-31,95373;-61,290612
LAPACHITO;-27,15879035;-59,3903975
COLONIAS UNIDAS;-26,70009718;-59,62774218
LOS TALARES;-31,3754115;-65,03860115
LA RANCHERITA;-31,75746754;-64,44869028
COLONIA CAROLINA;-29,14577068;-59,18208383
COLONIA ISABEL VICTORIA;-29,1210048;-59,09647952
VILLA OLIVARI;-27,63294733;-56,90620148
COLONIA PANDO;-28,52521488;-58,48693455
COLONIA PEREIRA;-32,30106483;-58,27904075
COLONIA SAN ANSELMO;-32,33264884;-58,1803689
MOLINO DOLL;-32,28128515;-60,43119346
COLONIA OFICIAL 16;-30,67149184;-58,01593122
COLONIA AYMAN;-30,70681007;-57,88784914
BANDERITAS;-30,78924054;-59,16012038
COLONIA LA BERTA;-30,89242264;-59,15501237
COLONIA SAN LORENZO;-31,15574369;-58,91816221
COLONIA LA MARTA;-31,0363076;-58,80960621
DIEGO LOPEZ;-31,04938116;-58,98487457
COLONIA LA LATA;-31,10394044;-58,82356614
COLONIA SANTA LUCIA;-30,8744675;-58,52308567
COLONIA OFICIAL 18;-30,30815813;-58,81806904
LAS MULITAS;-30,37970606;-58,99523657
ARROYO SEPULTURA;-33,44138931;-59,8906592
ARROYO LAS LECHIGUANAS;-33,55871824;-59,48052013
PASTOR BRITOS;-32,76974261;-58,90702004
RINCON DEL GATO;-32,69767731;-58,61744879
PERDICES;-33,29977036;-58,70518494
DISTRITO PERDICES;-33,32658691;-58,63670125
ÑANCAY;-33,44864594;-58,66964192
LA PROVIDENCIA;-31,246829;-59,7497
COLONIA EL SAUCESITO;-30,63413672;-59,26126334
CRUCESITAS;-32,04056106;-59,5287951
ORO VERDE;-31,82573555;-60,51827282
ARROYO CORRALITO;-31,532554;-60,050345
ALDEA SANTA ROSA;-32,01645446;-60,24110735
ARROYO GRANDE;-31,59398509;-58,37116015
COLONIA OFICIAL N° 5;-31,57558273;-58,33439578
COLONIA SAN MARTIN;-32,34236749;-58,64816979
ESTANCIA LA SILVIA;-32,11986266;-58,70650683
COLONIA SAGASTUME;-32,0500102;-58,74989902
COLONIA SAN RAMON;-32,38841587;-58,33504207
SAN CIPRIANO;-32,341733;-58,354468
LAS ACHIRAS;-32,3053893;-58,35851754
LOS CEIBOS;-32,61841391;-58,42112859
DISTRITO CHILCAS;-32,31229222;-60,31125862
DISTRITO HINOJAL;-32,33343107;-60,16298947
RINCON DEL DOLL;-32,3626227;-60,34535525
MONTOYA;-32,6411401;-59,87437759
COLONIA ADIVINOS;-31,31692609;-59,30856695
EL CHAJARI;-31,54069837;-59,34199025
PICHI MAHUIDA;-38,82961362;-64,93741981
MINA 3;-51,54876605;-72,23339098
MAUA;-30,768702;-61,258321
LA POTASA;-29,1413202;-59,76114081
DOS ROSAS Y LA LEGUA;-30,588125;-61,9758256
LA DARSENA;-27,72755227;-64,24579847
SAN RAMON;-27,7004;-64,27837
EL ZANJON;-27,88604058;-64,17307978
VILLA MATOQUE;-25,83161256;-63,79513141
GUAMPACHA;-28,01271;-64,79012
VILLA GUASAYAN;-27,88479;-64,85159
POZO DEL TOBA;-27,95090645;-61,99804769
QUEBRACHO COTO;-26,28378049;-64,46746377
VILLA ROBLES;-27,92487;-64,10821
SIMOCA;-27,26242267;-65,35528947
SOLDADO MALDONADO;-27,14233601;-65,5656822
LOS PEREYRA NORTE;-26,94043732;-64,87695313
SOL DE MAYO;-27,70388;-64,58849
JUANILLO;-28,59715;-63,69028
PUNTA POZO;-28,49739679;-63,62277478
EL AIBE;-27,58601488;-64,2608784
ABRA GRANDE;-27,29313302;-64,37906453
REMES;-27,85658967;-64,53379074
SAN BENITO;-28,14621;-64,48821
EL DEAN;-27,73516978;-64,30576917
SAN VICENTE;-28,48865398;-64,13637705
SANTA CATALINA;-28,12767215;-64,78335763
SANTA MARIA;-27,9635433;-64,1529364
CASPI CORRAL;-27,39076151;-63,54895619
VACA HUAÑUNA;-27,47449261;-63,46993753
CANAL MELERO;-28,3169;-62,96468
LA SIMONA;-28,37352779;-61,87555346
LA NENA;-28,45462416;-61,74188313
TRES CRUCES;-27,20007;-64,68089
YUCHAN;-27,78221621;-62,9003451
LA NORIA;-28,578263;-64,115681
SAUCE SOLO;-28,57126879;-64,2544732
AMAMA;-27,20879;-63,03976
VILLA BRANA;-27,34717422;-62,91397135
LIBERTAD;-27,07586688;-63,07089038
NEGRA MUERTA;-27,50989965;-64,11713354
KM 49;-29,08679938;-63,87582816
CAMPO GRANDE;-26,37205403;-63,97354365
VILLA MERCEDES;-26,46814729;-64,16785018
SANTO DOMINGO;-26,25468855;-63,75524586
AMICHA;-27,63972618;-64,86405443
LEZCANOS;-27,50364;-64,76452
LOS OVEJEROS;-27,49707739;-64,70889272
SOTELOS;-27,46616;-64,72653
LOS ROMANOS;-27,80840504;-64,1842269
VILLA HIPOLITA;-27,76267;-63,98916
VACA HUMAN;-28,91949981;-63,6288101
TIO POZO;-28,40492922;-63,98268418
VILLA NUEVA;-28,33004823;-63,92817039
HUACHANA;-26,41494;-63,50093
SUMAMAO;-28,19675753;-64,03571727
AHI VEREMOS;-25,72948778;-63,46601397
POZO DEL ARBOLITO;-27,68314;-64,97924
COLONIA PUENTE DEL GUALEG;-32,14916742;-58,56343958
COLONIA LAS PEPAS;-32,10013763;-58,62690067
COLONIA SANTA ROSA;-31,94265318;-58,66530595
SAN MIGUEL;-32,04659653;-58,57722473
COLONIA NUEVA SAN MIGUEL;-32,06163133;-58,55394443
ROLDAN;-27,80385;-63,11604
SAN ANTONIO;-27,79000908;-63,15551869
PUNTA DEL MONTE;-33,06751963;-59,64367116
EL HOYON;-28,62926;-63,95973
POZO AZUL;-26,34695049;-54,15002011
NUESTRA SEÑORA DE ITATI;-26,27311563;-53,82737699
DURAN;-26,38234004;-53,89956101
TRES VECINOS;-26,31016634;-53,82321692
FORESTAL (SAN ANTONIO);-26,33169752;-53,87092839
DISTRITO TALA;-31,735879;-60,044546
LAGO MELIQUINA;-40,38168755;-71,26161528
AHI VEREMOS;-25,85492;-63,91247
EL SAUZAL;-27,48910467;-64,58183865
COLONIA ABORIGEN CHACO;-26,98340491;-60,23453298
COLONIA ABORIGEN;-26,95834364;-60,19023705
ATOJ POZO;-28,2954;-63,86655
VUELTA DE LA BARRANCA;-27,87298113;-64,12760381
COLONIA REFFINO;-31,93650466;-60,37453919
ESTACION YUQUERI;-31,39638124;-58,16115354
LOMA LIMPIA;-30,81738568;-59,04020264
EL GATO;-30,7300649;-59,01313668
COLONIA OFICIAL Nº 13;-30,6792;-59,1646
GONZALEZ CALDERON;-32,97774899;-59,41216807
LAS TOSCAS;-30,49458317;-59,10219813
CRUCESITAS TERCERA;-32,3889;-59,9333
DISTRITO COSTA URUGUAY SUR;-33,07416698;-58,50488032
MONTE REDONDO;-32,9533176;-59,75380123
LAS TUNAS;-30,33938936;-58,21196612
SAUCE SUD;-32,66373653;-59,21264734
LOS CAJONES;-32,02575131;-65,37493615
LAS BARRANCAS;-32,03662872;-65,39228058
LAS ISLITAS;-32,09267044;-65,45449829
SANTA ANA;-32,03922154;-65,39346328
BALDE DE ESCUDERO;-32,09212653;-65,56649133
LAS PALOMAS;-32,06323545;-65,4731808
COLONIA CECILIO ECHEVERRIA;-28,939317;-59,147804
CAZADORES CORRENTINOS;-29,97878273;-58,30243567
LAS GRUTAS;-40,80609332;-65,08470198
CAMPO HARDY;-28,14476068;-59,26115534
LOS TABANOS;-28,45654797;-59,982616
EL CRUCERO;-27,58254573;-63,28860581
SALTO ENCANTADO;-27,08227979;-54,83348561
ALGARROBAL;-28,88393134;-58,78485627
CERNA;-28,87164064;-58,86777727
COSTA SANTA LUCIA;-28,8131898;-58,9311883
9 DE JULIO;-28,84183486;-58,82804638
COLONIA JUAN RAMON VIDAL;-28,86376769;-58,82171829
ARROYO VENTANA;-41,66539378;-66,08601356
CAÑADA SECA;-34,41550546;-62,96185538
SAN GENARO;-34,7236644;-63,2305756
LOS LAURELES;-35,1243704;-62,8879677
MASSEY;-35,04908923;-63,12188768
ESTANCIA EL MERIDIANO;-35,221642;-63,3265828
GENERAL VILLEGAS;-35,03384199;-63,01466371
COLONIA LA BELITA;-34,7937801;-62,7583179
LA JOSEFA;-34,62654;-62,9779
GONDRA;-34,74862671;-63,35181046
VILLA CICLON;-35,02641345;-63,0245813
MOORES;-34,9561332;-62,9115124
CAMPOS FRIA;-34,8659429;-63,2990358
PICHINCHA;-34,58045167;-62,35163952
DRABBLE;-34,91954028;-62,7631617
EL RECAO;-35,0650802;-62,7519696
SAN JOSE;-35,2006073;-63,05029297
ESCUELA AGRARIA;-34,9939394;-63,036951
FORTIN REPUBLICA;-34,4937973;-63,30241776
LA MARGARITA;-34,4708095;-62,2909553
ESTACION MILLACO;-35,2372804;-62,9909231
VILLA SABOYA;-34,46079163;-62,64934446
EL DIA;-34,7401431;-62,8363789
CUARTEL II;-35,0480151;-62,9429754
CORONEL CHARLONE;-34,67299456;-63,37244548
PIEDRITAS;-34,77110454;-62,98469658
VILLA SAUZE;-35,28582982;-63,36820555
LA CATALINA;-34,98356;-63,1568703
SANTA ELEODORA;-34,69211801;-62,69579327
TAMBEROS UNIDOS;-34,5923089;-63,3831985
LOS ANGELES;-34,492135;-62,5510671
EMILIO V. BUNGE;-34,77983283;-63,19609649
BANDERALO;-35,01246666;-63,37415635
VOLTA;-34,96721041;-62,66179606
CAMPESINOS UNIDOS;-34,8579191;-63,1611931
SANTA REGINA;-34,54833566;-63,17327287
LA TRADICION;-34,434653;-63,2803744
CANNING;-34,88497914;-58,47780994
LUIS GUILLON;-34,80019644;-58,45309641
9 DE ABRIL;-34,75650758;-58,49029235
MONTE GRANDE;-34,81913686;-58,47269476
EL JAGUEL;-34,8304505;-58,49486942
VILLA HUIDOBRO;-34,83718177;-64,58335717
LA JUANITA;-31,8753768;-60,64912197
LA JAULA;-31,83271848;-60,60484716
COLONIA ENSAYO;-31,86725726;-60,57529019
LOS CERRILLOS;-35,70469676;-58,71156265
FUNKE;-35,4618454;-58,98197937
SAN MIGUEL DEL MONTE;-35,43916432;-58,80945984
LA ELINA;-35,3966223;-58,9963732
SAN GENARO;-35,61764526;-58,84848786
ABBOTT;-35,28250621;-58,80426191
SANTA MARIA;-35,5434312;-58,6674757
EL ROSARIO;-35,48086166;-58,80995178
EL SIASGO;-35,6888332;-58,5679214
ZENON VIDELA DORNA;-35,5447734;-58,88559119
GOYENECHE;-35,33557892;-58,72175598
SAN MARCELO;-35,4898149;-58,5680359
EL DORADO;-35,5785579;-58,9391774
LA COSTA;-35,50542465;-58,95341602
MAHON;-35,3743493;-58,692644
SANTO DOMINGO;-31,12227684;-60,88888546
TRES CAPONES;-28,00008727;-55,60804288
LAS TUNAS;-27,95763287;-55,66119854
COLONIA SANTA ELOISA;-30,775065;-57,84201024
VILLA DEL ROSARIO;-30,79683186;-57,91157192
MANFREDI;-31,84405856;-63,74607461
LAS TINAJAS;-27,46147289;-62,9188089
ARAUCO;-28,58340319;-66,80364129
AIMOGASTA;-28,55898985;-66,8272851
UDPINANGO;-28,67756725;-66,81429788
LA CAUCHITA;-28,39065629;-66,57157273
TINOCAN;-28,6289463;-66,5932312
LA CIMBRITA;-28,34101992;-66,67336582
TERMAS DE SANTA TERESITA;-28,59177497;-66,55638859
SAN ANTONIO;-28,55538014;-66,80138565
ESTACION MAZAN;-28,6648263;-66,51661956
VILLA MAZAN;-28,65862818;-66,55527589
BAÑADO DE LOS PANTANOS;-28,3871788;-66,83691224
MACHIGASTA;-28,54108438;-66,80702961
LA CANCHITA;-28,39283371;-66,56823731
CUESTA BLANCA;-31,47877819;-64,57734669
TRES LOMAS;-37,4085551;-58,1355794
EL PANTANOSO;-37,6301117;-58,06595996
SAN SILVERIO;-38,0435607;-58,1828041
LOS CARDOS;-37,73226229;-58,02960989
BALCARCE;-37,84827793;-58,25516658
LA SARA;-37,5477562;-58,21223452
EL GLIPTODONTE;-37,5886373;-57,9930625
TRES ESQUINAS;-37,9213463;-58,40084186
ALELUYA;-37,5739424;-58,6177189
BOSCH;-37,6488543;-58,2319235
COLONIA BALCARCE;-37,7549509;-58,3270049
SAN SIMON;-37,56184801;-58,55532285
BELLA VISTA;-37,89504121;-58,23709204
EL CAPRICHO;-37,857051;-58,3920838
JUAN VICENTY;-37,7626686;-58,1461758
EL VOLCAN;-37,79414749;-58,02572635
ESQ DE LAHITTE;-38,0503027;-58,338549
CUARTEL III;-37,84080652;-58,22663392
LOS PINOS;-37,94120576;-58,32259202
RAMOS OTERO;-37,54263537;-58,34071855
LA ESPERANZA;-37,7863609;-57,9695415
CINCO CERROS;-37,79638499;-58,26645494
EL PARQUE;-37,8896836;-58,3094936
LA PALOMA;-37,64469;-57,94601
ESTACION LA ALBORADA;-37,4628225;-58,2487315
LLANOS;-37,8875805;-58,1224812
SAN AGUSTIN;-38,01228386;-58,35537776
CABAÑA SAN JUAN;-37,5618482;-58,5553242
LA DELIA;-37,96406555;-58,2235718
NAPALEOFU;-37,62549802;-58,74618624
VILLA LAGUNA LA BRAVA;-37,85962853;-57,98060087
SAN ALBERTO;-37,673091;-58,4530676
EL VIGILANTE;-37,6750758;-57,7660283
EL CERRO;-37,76005173;-58,15893176
EL VERANO;-37,7435626;-58,5568858
LA ADELA;-37,70725251;-57,78824619
PUERTA DEL ABRA;-37,86470526;-58,00974913
DEAN FUNES;-30,42294094;-64,35166977
VILLA DEL PRADO;-31,61793976;-64,39249253
CAVANAGH;-33,4783349;-62,33934646
GASTONA;-27,30611038;-65,53450775
FINCA LEON CORNET;-27,3046126;-65,61996
GASTONILLA;-27,33447456;-65,53635407
LA HIGUERA;-27,30421639;-65,68960571
LAS FALDAS;-27,28231239;-65,61364746
FINCA LA FALDA;-27,28382;-65,61723
ARCADIA;-27,30694848;-65,57606749
CAVIA CUE;-27,52812434;-58,62991619
COSTA CHICA;-27,64553569;-58,06717602
TRES CRUCES;-27,57769517;-58,0328993
MEDIO;-27,53128983;-58,49419102
EMPEDRADO LIMPIO;-27,78969873;-58,35820732
INDIO MUERTO;-27,68097374;-58,22418218
COSTA GRANDE;-27,43928728;-58,05939872
LAGUNITA;-27,51192145;-58,43498263
ESPINALLAR;-27,54400421;-58,56505246
PASO LOVERA;-27,57539802;-58,63460351
ALBARDONES;-27,60010179;-58,51279305
RAMONES;-27,83155477;-58,29555176
ORATORIO;-27,46320617;-58,34760178
SANTOS LUGARES;-27,46620351;-58,45386541
ARROYO PONTON;-27,58334349;-58,59989922
CAMPO GRANDE;-27,44974729;-58,42238691
AGUIRRE CUE;-27,41325145;-58,37888858
LOMAS DE GALARZA;-27,50527435;-58,07111314
EL POLLO;-27,8524925;-58,38073047
PEICHOTO CUE;-27,50047874;-58,50093369
MALOYAS;-27,54698243;-57,91796104
CHAÑAR;-27,58034136;-57,96011212
ESQUIVEL CUE;-27,46618962;-58,45410987
CERRUDO CUE;-27,56861496;-57,93782806
COLONIA LLANO;-27,50283246;-58,49702061
SAN LUIS DEL PALMAR;-27,50810784;-58,55547442
TACUARAL;-27,69394906;-58,1584809
COLONIA EL SIMBOLAR;-27,75031595;-63,79542479
CAMPO LA UNION;-32,3729135;-61,5457161
LOS CARDOS;-32,32430311;-61,63211112
BARDA DEL MEDIO;-38,72466334;-68,15805609
CONTRALMIRANTE CORDERO;-38,75700626;-68,09949721
SANTA MARIA NORTE;-31,54788877;-61,15122778
BUENA VISTA;-31,39197937;-64,92301366
SAN GERONIMO;-31,340952;-64,91319497
PALACIOS;-30,71066941;-61,62369521
EL BRETE;-26,06120873;-65,31659699
EL TALA;-26,12089176;-65,28730588
LOS MOGOTES;-26,03282929;-65,17928314
SENILLOSA;-39,01130348;-68,43338339
AGUADA TOLEDO;-38,75282316;-68,83773873
ARROYITO;-39,0743998;-68,57033506
CHINA MUERTA;-38,98325235;-68,38905189
LAS PEÑAS;-30,5617526;-64,00198421
LOS ROBLES;-27,16453909;-65,42921817
SAN JOSE DE FLORES;-27,14116804;-65,42310723
LA CIENAGA;-27,1078831;-65,5046157
RINCON DE BALDERRAMA;-27,1582735;-65,3992214
ACHERAL;-27,12072051;-65,47056472
ALTO DE LEIVA;-27,13862419;-65,44361877
ALDEA SAN JUAN;-32,7037885;-58,7790625
CAMPO SCARAFIOCCA;-32,02915993;-63,65149079
COLONIA GARZON;-32,0377388;-63,76774216
CAMPO EL CHILO;-32,40767414;-63,90034307
CAMPO FIORETTA;-32,2375162;-63,6930005
CAPILLA GARZON;-32,08147638;-63,73585941
CAMPO PEROTTI;-32,08297338;-63,45506617
COLONIA LOLA;-32,69231463;-63,95035944
CAMPO CAPRIVI;-32,63423954;-63,84590208
LAS PETACAS;-32,47805252;-63,98405649
CAMPO LAS SELVAS;-32,55647951;-63,89056381
CAMPO SAN ALFREDO;-31,96706495;-63,09701986
CAMPO MACAGNO;-32,1601435;-63,7514118
CAMPO ROSSI;-32,23770672;-63,46761389
CAMPO BERTOGLIO;-32,13587755;-63,69777063
CUESTA DEL RIO;-32,1759434;-63,9855225
COLONIA BELLA VISTA;-32,27599533;-64,04013641
CAMPO NIGRO SUR;-32,12448934;-63,56809005
CAMPO JANON;-32,32002595;-63,61611821
CAMPO NIGRO NORTE;-32,03138683;-63,47852215
CAMPO LA ROSA;-32,63200192;-63,74664438
COLONIA SANTA CATALINA;-32,07818832;-63,98632466
CAMPO DEL BEL;-32,18075383;-63,64215438
CAMPO MARENGO;-32,1997468;-63,58243784
PUENTE LAS SELVAS;-32,61270276;-63,93644148
COLONIA LOS TAMARINDOS;-32,759305;-63,5809012
CAMPO BOAGLIO;-32,37888325;-63,57260137
CAMPO BATTISTON;-32,24543666;-63,56300856
MONIGOTES;-30,49013599;-61,63482247
SIERRITA SAN JOS;-27,72963082;-55,73034386
TARANCO;-27,7093563;-55,49686141
SAN JOSE;-27,765318;-55,77469208
COLONIA SAN JOSE;-27,7771225;-55,79148102
PINDAPOY;-27,74742723;-55,79324858
MONTE GRANDE;-27,45340415;-56,91465253
SAN ANTONIO;-27,50738546;-56,74116707
PUERTO TALA;-27,54370203;-56,80439034
SAN ESTEBAN;-30,91997841;-64,53600367
POTRILLO OSCURO;-36,79922104;-64,12561798
BARRANCAS COLORADAS;-36,68302536;-64,19379425
SANTA ROSA;-36,6182898;-64,29167704
BERMEJITO;-23,78705069;-64,73006578
LIBERTAD;-23,76289351;-64,72680368
CALILEGUA;-23,76947214;-64,76655622
PILQUINIYEU;-41,90838654;-68,34247325
COLONIA EL CLAVO;-32,15952219;-59,18418458
ALTAMIRANO SUR;-32,08883428;-59,17407055
SALDAN;-31,31426968;-64,3129043
LAS JUNTAS;-28,10388363;-65,89965136
LA SALVIA;-28,09066597;-65,89953004
LAS BOLIVIANAS;-24,31902043;-61,25791818
RIO MUERTO;-23,6109724;-61,3171703
CAMPO DEL MEDIO;-24,32333565;-61,52335358
LA LINEA;-24,2461853;-60,68492889
EL REMANSO;-23,98575572;-60,45832514
PESCADO NEGRO;-23,38393;-61,77758
LAS AVISPAS;-23,59938431;-61,57869721
AHI VEREMOS;-23,75578308;-61,17063904
AIBAL EL SILENCIO;-24,39266333;-61,69829968
LA LAGUNA;-24,32621227;-61,30093712
LAS MARAVILLAS;-23,71557808;-61,2845726
VACA PERDIDA;-23,49486469;-61,64999827
EL QUEMADO;-23,99989698;-60,9855603
PASO DE LOS TOBAS;-24,02568054;-60,90653229
LA PALMITA;-23,48233795;-61,31528854
LAMADRID;-23,93769826;-60,74009856
ALTO ALEGRE;-23,9867533;-60,8231372
EL CAVADO;-23,59247589;-61,48498535
LA TUSCA;-23,68928719;-61,55301285
EL RETIRO;-23,99485779;-60,39451981
EL COLORADO;-24,03779984;-61,40520859
LA PAZ;-24,41783524;-61,62882614
LAGUNITA;-23,41157;-61,76015
EL CORRALITO;-23,81763458;-61,83688736
LAGUNA YACARE;-24,49000995;-61,55987847
LOS YUCHANES;-24,20887566;-61,22781754
LA PUERTA;-23,67441177;-61,13628769
BAJO VERDE;-23,93546677;-60,6079483
EL LECHERON;-23,50296974;-61,54767227
LA PALIZADA;-24,37461994;-60,81989475
EL DESPUNTE;-23,65165901;-61,4138794
SOMBRERO NEGRO;-23,49471809;-61,5768014
LA SOLEDAD;-24,14906072;-60,69232417
EL QUIMIL;-23,51707899;-61,70755188
EL CASTOR;-24,63354301;-61,22398758
EL PALO SANTO;-23,86137199;-60,9722786
CORRALITO;-24,21846962;-61,00634003
LA MOCHA;-23,49651;-61,62924
LOS POCITOS;-23,45882518;-61,73813291
TRES YUCHAN;-23,47677746;-61,57769046
EL ESCONDIDO;-24,25928879;-60,99338913
FORTIN PILCOMAYO;-23,84373283;-60,87984467
LA PRIMAVERA;-23,5326252;-61,26687241
LA RINCONADA;-23,49427519;-61,57638887
LA REPRESA;-23,81632;-61,21118
EL CHURCALITO;-24,07432401;-60,85246415
EL PARAGUAYO MUERTO;-24,11408615;-60,55138016
SAN ANTONIO;-23,55786133;-61,18870163
LAS PALMITAS;-24,2978096;-60,9024353
LAS VIDALITAS;-23,74046135;-61,09229279
POZO RAMON;-23,46268446;-61,57889695
POZO EL ESCONDIDO;-23,18024826;-61,79761887
EL BAJO;-23,8608345;-61,05229676
EL PARAISO;-24,04806101;-60,57717709
EL YACARE;-24,44585228;-61,57062531
LAS BANDERITAS;-23,944426;-60,837689
EL AIBALITO;-24,11756325;-60,92235565
SANTA ISABEL;-24,35626569;-61,53204164
EL AZOTADO;-24,23302794;-61,76727436
EL SOLITARIO;-23,4613347;-61,4709325
LA UNION;-23,59919167;-61,37374497
LA MADRUGADA;-23,43160403;-61,58929563
SAN CAYETANO;-23,8232703;-60,9788771
ISLA GARCIA;-24,34741402;-61,71138382
EL SIMBOLAR;-24,26304692;-61,24316418
EL BRAGADO;-24,04081154;-61,70197678
EL CAJON;-23,606107;-61,222148
SUMAYEN;-24,46675181;-61,57228774
SANTA ROSA;-23,78664365;-61,4844122
SAN CAMILO;-24,60231018;-61,40000534
MATIAS GULACSI;-24,62387138;-61,16698733
LA IGUANA;-23,24385071;-61,8200531
SAN ISIDRO;-24,45989418;-60,8985672
LOS CLAVELES;-24,10452843;-61,23148727
GUADALCAZAR;-23,68239386;-61,16110895
PALOS BLANCOS;-24,31149674;-61,67885208
POZO SARGENTO;-23,65180149;-61,79673482
LA ZANJA;-24,0723633;-60,6197921
FORTIN PILCOMAYO NUEVO;-23,8710562;-60,8774613
EL BORDO SANTO;-24,26921463;-61,76417542
BAJO HONDO;-24,0339571;-60,7654318
EL CUCHILLO;-24,02534866;-61,26166916
EL ALAMBRADO;-23,26859665;-61,69303131
EL LINDERO;-23,73132;-61,33636
LOS GALPONES;-24,61730766;-61,26540756
PALMA SOLA;-23,63522911;-61,34129334
PRALINE;-24,18800545;-61,27912903
ISLA CHICA;-24,3157177;-61,73361206
CAMPO AZUL;-23,44351387;-61,82565308
PONCHO QUEMADO;-24,34976959;-61,65020371
EL COLETO;-24,21481888;-60,6959325
LAS FLORES;-23,51664162;-61,75663376
TRES POZOS;-23,92363739;-61,35162735
LA LIBERTAD;-23,982064;-60,6117724
SAN CRISTOBAL;-24,50174522;-61,52435684
PUERTO CABO IRIGOYEN;-23,2342833;-61,76244706
POZO DE MOLINA;-24,1413879;-60,5121952
LOS CIENEGUITOS;-23,64058005;-61,47602452
EL NARANJO;-24,57492065;-61,45965195
LA ESQUINA;-23,39294243;-61,5898056
LAGUNA TRES PACES;-23,3866677;-61,540966
PALO MARCADO;-23,67789078;-61,23369598
EL CHAÑARAL;-23,55716016;-61,54133564
SANTA RITA;-24,20432472;-61,6161499
EL CHURCAL;-23,43689251;-61,59104602
MEDIA LUNA;-23,7583298;-61,0213934
LA ESPERANZA;-23,5413003;-61,4202262
SOSA;-31,73857427;-59,91150814
IBARRETA;-25,21131912;-59,85703984
LAS BARRANQUITAS;-33,16844847;-66,06146551
ESTANCIA GRANDE;-33,21809147;-66,17707132
ESTANCIA GRANDE;-33,19054655;-66,15279856
EL DURAZNO;-33,19330007;-66,15689815
TICINO;-32,69192714;-63,43530444
PUERTO EVA PERON;-26,66148009;-58,63558182
EL RODEO;-28,21415164;-65,87386006
COLONIA LA GLORIA;-31,0659142;-58,09292394
COLONIA LA PAZ;-31,03849056;-58,16216114
LAS TACANAS;-26,81635639;-65,71792781
LA CIENAGA;-26,7807304;-65,6533452
LA BOLSA;-26,79997063;-65,72919464
EL INFIERNILLO;-26,74034144;-65,77416224
TAFI DEL VALLE;-26,8527979;-65,70855738
ESTACION TORRENT;-28,82662392;-56,46952596
AQUIHUECO;-37,06895161;-70,38454137
TRICAO MALAL;-37,04284904;-70,33471758
CANCHA HUINGANCO;-37,02906724;-70,42160825
PEDRO GOMEZ CELLO;-30,03847434;-60,31524313
LA CLARA;-30,0204185;-60,64687062
COLONIA LA OSCA;-30,0009955;-60,4843047
LA MORA Y PANTANOSO;-30,03833095;-60,32828899
RAMONA;-31,09370418;-61,90323187
EL TROPEZON;-41,76925278;-68,91777802
VACA LAUFQUEN;-41,40357971;-68,27233124
CERRO MESA;-41,47329205;-69,48350224
ATRAICO;-41,5127138;-69,51735638
LA ESPERANZA;-40,4188169;-68,48624556
MINA SANTA TERESITA;-40,93434356;-69,41165879
